ID,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
A115646,2010-04-21 09:55:02 UTC,-73.950406,40.773884,-73.989742,40.741673,1
A115647,2010-04-23 21:50:02 UTC,-73.99137,40.760298,-73.989925,40.710144,1
A115648,2010-04-20 22:44:50 UTC,-73.991927,40.754058,-73.989321,40.768229,2
A115649,2010-04-12 19:46:40 UTC,-73.978689,40.75089,-73.815441,40.702728,1
A115650,2010-04-15 15:29:00 UTC,-73.994257,40.73265,-73.985635,40.740652,2
A115651,2010-04-20 12:44:50 UTC,-73.982149,40.775351,-73.956834,40.781797,1
A115652,2010-04-16 00:59:43 UTC,-73.788726,40.641359,-73.991236,40.750017,2
A115653,2010-04-25 01:15:40 UTC,-73.990756,40.760977,-73.990563,40.75934,1
A115654,2010-04-14 19:13:55 UTC,-73.987542,40.750813,-73.958047,40.768737,2
A115655,2010-04-18 13:42:30 UTC,-73.978357,40.736969,-73.976831,40.743574,1
A115656,2010-04-24 15:01:47 UTC,-73.988426,40.72292,-73.970109,40.759269,1
A115657,2010-04-24 19:27:55 UTC,-73.963295,40.766697,-74.002389,40.739698,1
A115658,2010-04-22 12:39:10 UTC,-73.98529,40.768848,-73.989741,40.762622,1
A115659,2010-04-21 07:50:02 UTC,-74.007402,40.733533,-74.00688,40.743779,1
A115660,2010-04-22 01:57:28 UTC,-74.002579,40.749913,-74.005765,40.726562,1
A115661,2010-04-12 20:26:14 UTC,-74.007204,40.728709,-73.947355,40.778531,1
A115662,2010-04-16 15:56:15 UTC,-73.993435,40.749884,-73.978493,40.782988,1
A115663,2010-04-18 23:45:40 UTC,-73.981082,40.759737,-73.989388,40.772923,1
A115664,2010-04-18 14:37:23 UTC,-73.968795,40.764423,-73.976202,40.757458,3
A115665,2010-04-12 10:12:22 UTC,-73.969581,40.753425,-73.98036,40.755925,1
A115666,2010-04-21 19:38:27 UTC,-73.948974,40.770989,-73.968013,40.793956,1
A115667,2010-04-11 23:19:01 UTC,-73.949512,40.776717,-73.919462,40.807643,1
A115668,2010-04-12 17:55:59 UTC,-73.970137,40.755885,-73.969583,40.790343,1
A115669,2010-04-25 00:39:01 UTC,-73.971558,40.759238,-73.983306,40.730504,1
A115670,2010-04-15 08:14:58 UTC,-73.979405,40.77768,-73.99491,40.739691,1
A115671,2010-04-17 01:13:00 UTC,-73.97995,40.783953,-73.991388,40.750195,5
A115672,2010-04-21 20:29:07 UTC,-73.992131,40.724802,-73.994181,40.744368,1
A115673,2010-04-18 05:27:00 UTC,-73.995577,40.717005,-73.997347,40.756378,4
A115674,2010-04-16 01:27:25 UTC,-74.003721,40.73734,-73.993577,40.752102,3
A115675,2010-04-21 17:02:54 UTC,-73.975735,40.787905,-73.9809,40.780048,1
A115676,2010-04-20 17:00:49 UTC,-73.981268,40.76791,-73.968687,40.762428,1
A115677,2010-04-14 16:22:12 UTC,-73.998328,40.745458,-73.965962,40.80504,1
A115678,2010-04-22 17:19:11 UTC,-73.980056,40.743292,-73.981316,40.751429,1
A115679,2010-04-12 20:30:31 UTC,-73.984565,40.74003,-73.9921,40.737953,1
A115680,2010-04-20 21:44:22 UTC,-73.981189,40.778854,-73.969918,40.761634,1
A115681,2010-04-21 16:24:31 UTC,-73.960894,40.773996,-73.977505,40.736534,2
A115682,2010-04-18 20:27:04 UTC,-73.776656,40.645244,-73.980544,40.657244,2
A115683,2010-04-12 22:11:28 UTC,-73.987631,40.750554,-73.978969,40.783465,1
A115684,2010-04-23 18:43:57 UTC,-73.96573,40.795512,-73.979949,40.767305,1
A115685,2010-04-17 03:28:46 UTC,-73.937958,40.796929,-73.940812,40.792757,1
A115686,2010-04-23 20:51:41 UTC,-73.981254,40.780957,-73.975731,40.788023,1
A115687,2010-04-13 16:31:06 UTC,-73.963922,40.77375,-73.954871,40.788357,4
A115688,2010-04-17 16:05:40 UTC,-74.008513,40.721026,-73.977571,40.760075,1
A115689,2010-04-22 22:00:18 UTC,-74.007207,40.705523,-73.979108,40.76217,1
A115690,2010-04-18 00:43:25 UTC,-73.983113,40.764475,-73.966182,40.757075,1
A115691,2010-04-19 22:34:17 UTC,-73.982692,40.772136,-73.983467,40.783609,1
A115692,2010-04-22 23:35:04 UTC,-73.986891,40.765931,-73.973087,40.764186,3
A115693,2010-04-11 20:24:50 UTC,-73.977848,40.757295,-73.986812,40.756635,4
A115694,2010-04-16 17:38:35 UTC,-73.985803,40.761985,-73.940913,40.839208,1
A115695,2010-04-24 21:46:15 UTC,-73.983909,40.725517,-73.989138,40.734252,1
A115696,2010-04-16 23:27:17 UTC,-73.957926,40.800936,-73.939252,40.841521,1
A115697,2010-04-19 20:55:03 UTC,-73.975296,40.7558,-73.948213,40.784646,1
A115698,2010-04-13 11:31:06 UTC,-73.965113,40.80615,-73.948512,40.813716,1
A115699,2010-04-24 01:24:48 UTC,-74.006289,40.712146,-74.016322,40.709255,1
A115700,2010-04-13 23:17:16 UTC,-74.002883,40.73353,-73.994495,40.680605,1
A115701,2010-04-21 19:48:50 UTC,-73.981682,40.732812,-73.999445,40.743891,1
A115702,2010-04-20 21:25:29 UTC,-74.007889,40.705471,-73.956802,40.780062,1
A115703,2010-04-12 18:16:47 UTC,-73.972666,40.759124,-74.002625,40.760716,1
A115704,2010-04-16 18:56:09 UTC,-73.973,40.763962,-74.003445,40.732341,1
A115705,2010-04-21 19:48:02 UTC,-74.000094,40.718001,-73.974105,40.757167,1
A115706,2010-04-23 17:47:27 UTC,-73.962862,40.772248,-74.001233,40.727744,1
A115707,2010-04-15 23:56:22 UTC,-73.974509,40.75348,-73.987022,40.749344,1
A115708,2010-04-24 08:11:05 UTC,-73.9505,40.786452,-73.966477,40.763989,1
A115709,2010-04-16 11:24:37 UTC,-73.989525,40.729953,-73.953885,40.771843,1
A115710,2010-04-24 17:28:30 UTC,-73.978785,40.750413,-73.959968,40.758517,1
A115711,2010-04-16 20:12:56 UTC,-73.984026,40.743527,-73.977481,40.783869,1
A115712,2010-04-20 17:28:28 UTC,-73.957595,40.770242,-73.958862,40.763674,1
A115713,2010-04-14 13:30:34 UTC,-73.988154,40.737169,-74.007881,40.712099,1
A115714,2010-04-23 22:56:46 UTC,-73.946819,40.79152,-73.964526,40.80217,2
A115715,2010-04-14 07:48:41 UTC,-73.977439,40.743042,-73.975686,40.790616,3
A115716,2010-04-21 07:16:20 UTC,-73.992402,40.724553,-73.96966,40.765208,1
A115717,2010-04-21 08:25:08 UTC,-73.998076,40.720785,-74.002599,40.726053,1
A115718,2010-04-21 06:50:30 UTC,-73.965668,40.763025,-73.953823,40.767043,1
A115719,2010-04-20 21:17:44 UTC,-73.998265,40.722872,-73.996048,40.72276,2
A115720,2010-04-12 02:03:49 UTC,-73.876688,40.74843,-73.896111,40.746365,1
A115721,2010-04-16 23:26:47 UTC,-73.976755,40.681697,-73.996081,40.690798,1
A115722,2010-04-22 22:36:02 UTC,-73.955752,40.776199,-73.951507,40.782319,1
A115723,2010-04-14 21:02:58 UTC,-73.996544,40.723537,-73.989791,40.733828,3
A115724,2010-04-23 20:15:01 UTC,-73.970737,40.762254,-73.981966,40.746074,2
A115725,2010-04-11 19:36:41 UTC,-73.990571,40.748121,-73.95405,40.770572,1
A115726,2010-04-23 19:04:21 UTC,-73.976633,40.756949,-73.938623,40.845867,2
A115727,2010-04-22 17:08:10 UTC,-73.981894,40.763778,-73.991133,40.750038,1
A115728,2010-04-16 23:02:33 UTC,-73.97009,40.794725,-73.946045,40.791289,1
A115729,2010-04-18 04:05:20 UTC,-73.984122,40.725228,-73.97732,40.763413,2
A115730,2010-04-12 12:29:42 UTC,-73.985515,40.753268,-74.00952,40.710613,1
A115731,2010-04-24 09:30:02 UTC,-73.978691,40.74774,-73.982551,40.74345,1
A115732,2010-04-16 20:32:55 UTC,-73.981113,40.758886,-73.96778,40.762773,1
A115733,2010-04-12 20:31:38 UTC,-73.992918,40.730748,-73.788205,40.647338,1
A115734,2010-04-19 12:13:41 UTC,-73.992325,40.748841,-73.986201,40.760698,3
A115735,2010-04-14 15:29:17 UTC,-73.994639,40.750379,-73.978754,40.762414,1
A115736,2010-04-15 14:20:19 UTC,-73.975081,40.755992,-74.009449,40.728707,1
A115737,2010-04-24 06:50:00 UTC,-73.95565,40.760397,-73.911582,40.891785,1
A115738,2010-04-21 17:20:33 UTC,-73.998619,40.730629,-73.987106,40.743616,1
A115739,2010-04-24 15:08:55 UTC,-73.969913,40.752081,-73.946442,40.777287,1
A115740,2010-04-16 09:13:19 UTC,-74.001313,40.714791,-74.006164,40.73977,1
A115741,2010-04-22 01:36:42 UTC,-73.993561,40.72031,-74.005543,40.740138,2
A115742,2010-04-12 21:48:18 UTC,-73.994864,40.740031,-73.975227,40.782681,1
A115743,2010-04-16 01:44:00 UTC,-74.006022,40.735793,-73.990065,40.717985,3
A115744,2010-04-12 08:23:04 UTC,-73.960619,40.769516,-73.959494,40.773508,1
A115745,2010-04-16 21:32:03 UTC,-73.991573,40.726805,-74.000697,40.727175,1
A115746,2010-04-11 14:17:50 UTC,-73.967228,40.760147,-73.9602,40.770257,1
A115747,2010-04-18 01:08:56 UTC,-73.986933,40.721193,-73.906656,40.773332,1
A115748,2010-04-11 05:50:10 UTC,-73.99828,40.745495,-73.974008,40.793224,1
A115749,2010-04-21 07:31:14 UTC,-73.93925,40.804911,-73.978891,40.778198,1
A115750,2010-04-20 21:52:36 UTC,-73.995028,40.756446,-74.032621,40.737736,1
A115751,2010-04-14 22:13:11 UTC,-73.994497,40.75063,-73.975238,40.741428,1
A115752,2010-04-14 23:37:33 UTC,-73.95346,40.807242,-73.989003,40.77836,1
A115753,2010-04-20 21:53:30 UTC,-73.949589,40.807358,-73.988419,40.719988,4
A115754,2010-04-15 15:46:01 UTC,-73.999756,40.738665,-74.002693,40.754953,1
A115755,2010-04-19 03:11:57 UTC,-74.003815,40.726169,-73.945718,40.827568,1
A115756,2010-04-17 11:42:34 UTC,-73.977432,40.738233,-73.961349,40.756413,4
A115757,2010-04-23 15:40:34 UTC,-73.993833,40.751018,-73.981166,40.782677,2
A115758,2010-04-16 06:56:39 UTC,-73.985998,40.726664,-73.967598,40.758524,1
A115759,2010-04-16 06:44:28 UTC,-73.983746,40.749774,-73.981865,40.76134,1
A115760,2010-04-14 18:18:41 UTC,-73.999541,40.754035,-73.983173,40.773964,1
A115761,2010-04-18 14:28:33 UTC,-73.99493,40.750122,-73.96521,40.756573,1
A115762,2010-04-15 16:53:23 UTC,-73.7765,40.646198,-73.8713,40.774275,2
A115763,2010-04-25 01:17:00 UTC,-73.982368,40.771473,-73.9631,40.804058,5
A115764,2010-04-12 12:59:13 UTC,-73.98131,40.763661,-73.990281,40.732954,1
A115765,2010-04-21 00:09:56 UTC,-74.00098,40.717885,-74.001864,40.685582,1
A115766,2010-04-21 23:48:07 UTC,-73.97511,40.756936,-73.992051,40.738151,1
A115767,2010-04-23 00:06:40 UTC,-73.966756,40.756815,-73.976102,40.752405,2
A115768,2010-04-16 23:56:25 UTC,-73.986441,40.740097,-74.009076,40.712432,1
A115769,2010-04-14 14:51:06 UTC,-73.993571,40.751925,-73.978675,40.783301,1
A115770,2010-04-15 08:37:33 UTC,-73.962166,40.763566,-73.992119,40.749328,2
A115771,2010-04-24 23:04:12 UTC,-73.987311,40.75889,-73.998592,40.722867,2
A115772,2010-04-16 09:19:22 UTC,-73.958046,40.782001,-73.964114,40.77063,1
A115773,2010-04-21 13:27:53 UTC,-73.974015,40.7475,-73.984391,40.732154,1
A115774,2010-04-12 11:48:19 UTC,-73.992663,40.73373,-73.981839,40.732531,1
A115775,2010-04-20 06:59:28 UTC,-73.972843,40.747665,-73.975116,40.755087,1
A115776,2010-04-23 20:40:36 UTC,-73.999575,40.717893,-73.990191,40.732633,2
A115777,2010-04-18 09:39:31 UTC,-73.975928,40.763883,-73.976361,40.775658,1
A115778,2010-04-17 08:46:10 UTC,-73.980128,40.745862,-73.984479,40.758119,1
A115779,2010-04-23 06:42:38 UTC,-73.992628,40.743813,-73.980927,40.755252,1
A115780,2010-04-11 22:56:23 UTC,-73.98141,40.761613,-73.952221,40.772157,1
A115781,2010-04-22 17:12:44 UTC,-73.962519,40.766507,-73.968085,40.759484,1
A115782,2010-04-14 09:43:29 UTC,-73.885279,40.773015,-73.938532,40.854869,1
A115783,2010-04-20 13:41:27 UTC,-73.976736,40.759468,-73.992121,40.738134,1
A115784,2010-04-16 12:16:31 UTC,-73.985586,40.752974,-73.976353,40.757014,1
A115785,2010-04-14 10:02:31 UTC,-73.990451,40.770018,-73.997679,40.730047,1
A115786,2010-04-16 20:53:38 UTC,-73.994438,40.750794,-73.976185,40.672011,2
A115787,2010-04-22 07:35:03 UTC,-73.954023,40.778695,-73.961749,40.776106,3
A115788,2010-04-11 19:11:41 UTC,-73.988771,40.778124,-73.969553,40.798403,3
A115789,2010-04-14 22:43:00 UTC,-73.973592,40.7643,-73.98146,40.769068,2
A115790,2010-04-22 16:34:58 UTC,-73.97466,40.777938,-73.97797,40.753204,2
A115791,2010-04-15 11:26:50 UTC,-73.967174,40.793459,-73.963903,40.764503,1
A115792,2010-04-16 14:45:47 UTC,-73.982052,40.731901,-73.989734,40.753283,1
A115793,2010-04-23 14:33:15 UTC,-73.98069,40.779667,-73.952508,40.781511,1
A115794,2010-04-15 13:25:58 UTC,-74.005817,40.717789,-73.997548,40.736592,1
A115795,2010-04-18 19:16:31 UTC,-73.98107,40.782405,-73.995192,40.749964,1
A115796,2010-04-11 13:18:07 UTC,-73.958711,40.77239,-73.872681,40.774507,3
A115797,2010-04-16 12:48:01 UTC,-73.973963,40.755441,-73.861351,40.768134,1
A115798,2010-04-16 23:34:24 UTC,-73.993979,40.720055,-73.98744,40.723731,1
A115799,2010-04-17 19:12:35 UTC,-73.967018,40.801448,-73.989593,40.758827,2
A115800,2010-04-21 08:53:41 UTC,-73.968312,40.764942,-73.976131,40.761478,2
A115801,2010-04-20 19:23:53 UTC,-73.981729,40.762774,-73.972111,40.758756,1
A115802,2010-04-17 21:21:36 UTC,-73.992484,40.6943,-73.956373,40.767184,1
A115803,2010-04-18 11:34:06 UTC,-74.008104,40.714725,-73.95988,40.77033,1
A115804,2010-04-16 20:50:38 UTC,-73.997454,40.756819,-73.979802,40.781023,1
A115805,2010-04-16 21:45:43 UTC,-73.952931,40.775019,-73.948946,40.785913,1
A115806,2010-04-13 00:13:00 UTC,-73.96511,40.80655,-73.969533,40.769032,5
A115807,2010-04-16 10:41:08 UTC,-73.963417,40.766487,-73.959201,40.771779,1
A115808,2010-04-22 16:23:45 UTC,-73.978986,40.750824,-73.981963,40.741346,1
A115809,2010-04-22 01:16:00 UTC,-74.009283,40.713782,-73.983197,40.776394,1
A115810,2010-04-20 12:22:46 UTC,-73.979682,40.746928,-73.980187,40.747362,1
A115811,2010-04-18 12:44:05 UTC,-73.988624,40.77408,-73.957145,40.766239,1
A115812,2010-04-23 16:16:00 UTC,-73.972747,40.767247,-73.982637,40.75218,5
A115813,2010-04-18 15:33:36 UTC,-73.950758,40.776736,-73.974295,40.744179,1
A115814,2010-04-18 00:15:20 UTC,-73.989411,40.726286,-74.012054,40.708178,2
A115815,2010-04-18 12:05:57 UTC,-73.97642,40.780745,-74.001746,40.737639,1
A115816,2010-04-18 09:23:25 UTC,-73.987865,40.779455,-73.961992,40.762018,4
A115817,2010-04-22 20:25:00 UTC,-73.968725,40.764322,-73.957873,40.770427,1
A115818,2010-04-16 14:09:05 UTC,-73.975476,40.757287,-73.954627,40.773856,1
A115819,2010-04-22 13:50:08 UTC,-73.988968,40.758523,-73.976524,40.762045,1
A115820,2010-04-11 22:31:02 UTC,-73.975259,40.789543,-73.857137,40.728435,3
A115821,2010-04-16 08:44:06 UTC,-73.975967,40.744595,-74.005123,40.740665,1
A115822,2010-04-18 13:38:41 UTC,-73.966567,40.767406,-73.998641,40.717124,2
A115823,2010-04-12 16:46:52 UTC,-73.946943,40.781326,-73.944558,40.80035,1
A115824,2010-04-25 01:17:48 UTC,-73.991055,40.760455,-73.931028,40.765886,1
A115825,2010-04-14 14:51:33 UTC,-73.979284,40.761487,-73.96397,40.773665,1
A115826,2010-04-13 17:13:10 UTC,-73.978123,40.749947,-73.983018,40.741779,1
A115827,2010-04-24 06:51:27 UTC,-73.948454,40.770493,-73.972795,40.743619,1
A115828,2010-04-14 07:34:24 UTC,-73.989442,40.768147,-73.98206,40.763308,1
A115829,2010-04-19 12:39:31 UTC,-73.982047,40.778962,-73.964812,40.768203,1
A115830,2010-04-13 16:57:50 UTC,-73.991479,40.739407,-74.005868,40.744604,1
A115831,2010-04-21 08:04:24 UTC,-73.981855,40.76275,-73.987223,40.755487,1
A115832,2010-04-20 16:06:01 UTC,-73.990092,40.740742,-73.983669,40.743731,1
A115833,2010-04-15 00:43:24 UTC,-73.959449,40.767414,-73.986332,40.728007,1
A115834,2010-04-13 16:05:41 UTC,-73.97959,40.751237,-73.988509,40.737213,1
A115835,2010-04-11 10:42:27 UTC,-73.87084,40.773892,-73.999189,40.76078,1
A115836,2010-04-11 22:28:25 UTC,-73.989606,40.753095,-73.994818,40.760177,1
A115837,2010-04-15 01:43:51 UTC,-74.01014,40.704982,-73.918782,40.762124,1
A115838,2010-04-16 21:14:15 UTC,-73.976469,40.748224,-73.986476,40.715783,1
A115839,2010-04-15 15:34:51 UTC,-73.989673,40.739213,-73.984641,40.739957,1
A115840,2010-04-19 20:24:19 UTC,-73.983381,40.762866,-73.972908,40.763975,1
A115841,2010-04-19 06:44:33 UTC,-73.955577,40.788251,-73.956752,40.770867,1
A115842,2010-04-12 15:50:47 UTC,-73.986224,40.743348,-73.99976,40.72342,1
A115843,2010-04-11 20:16:25 UTC,-73.973394,40.764022,-73.989821,40.735568,1
A115844,2010-04-12 09:07:16 UTC,-73.993083,40.732336,-74.005087,40.719027,1
A115845,2010-04-17 18:32:51 UTC,-73.981698,40.768248,-73.975583,40.758011,1
A115846,2010-04-16 15:29:30 UTC,-73.974068,40.737951,-73.969094,40.749982,1
A115847,2010-04-12 11:57:30 UTC,-73.961405,40.769193,-73.983165,40.738063,1
A115848,2010-04-19 14:32:31 UTC,-73.984198,40.74712,-73.984982,40.760946,2
A115849,2010-04-12 19:20:05 UTC,-74.00707,40.730249,-74.003223,40.759162,1
A115850,2010-04-16 21:55:27 UTC,-73.991291,40.760183,-73.993253,40.729659,2
A115851,2010-04-11 04:19:17 UTC,-73.988217,40.731866,-73.937375,40.792061,1
A115852,2010-04-13 12:30:11 UTC,-74.007783,40.723569,-73.981362,40.75923,1
A115853,2010-04-21 17:47:19 UTC,-73.874561,40.774129,-73.975072,40.636131,1
A115854,2010-04-15 15:25:18 UTC,-73.779976,40.656656,-73.777704,40.656167,1
A115855,2010-04-15 15:37:47 UTC,-73.95862,40.760245,-73.714822,40.749932,1
A115856,2010-04-23 17:26:00 UTC,-73.979757,40.790697,-73.971122,40.79613,5
A115857,2010-04-14 11:38:46 UTC,-73.977867,40.772155,-73.979739,40.786344,1
A115858,2010-04-24 00:32:52 UTC,-73.991559,40.72975,-73.977938,40.742055,2
A115859,2010-04-17 16:22:18 UTC,-73.97391,40.744167,-74.00506,40.707538,1
A115860,2010-04-21 18:59:34 UTC,-73.982062,40.764571,-73.983961,40.768125,2
A115861,2010-04-18 22:05:34 UTC,-73.951736,40.773673,-73.956372,40.767914,2
A115862,2010-04-16 22:37:01 UTC,-74.008799,40.719047,-73.978635,40.724261,3
A115863,2010-04-17 16:01:39 UTC,-73.983567,40.738182,-73.971207,40.748429,1
A115864,2010-04-14 11:02:06 UTC,-73.972215,40.758726,-73.979939,40.748576,1
A115865,2010-04-17 16:44:21 UTC,-73.990805,40.73969,-73.978178,40.745894,1
A115866,2010-04-14 18:40:21 UTC,-73.970227,40.7975,-73.980176,40.781141,1
A115867,2010-04-23 06:50:02 UTC,-73.939065,40.795206,-73.948564,40.788945,1
A115868,2010-04-15 16:44:21 UTC,-73.788405,40.64641,-73.981255,40.760944,1
A115869,2010-04-19 09:04:10 UTC,-73.982737,40.739578,-73.972551,40.759047,1
A115870,2010-04-17 17:02:56 UTC,-73.951268,40.778551,-73.991603,40.749664,1
A115871,2010-04-16 22:23:57 UTC,-74.007365,40.716027,-73.988252,40.720268,2
A115872,2010-04-23 14:12:15 UTC,-73.992555,40.750712,-73.981772,40.76208,2
A115873,2010-04-14 15:53:31 UTC,-73.96228,40.767868,-73.9809,40.774218,1
A115874,2010-04-12 20:56:26 UTC,-73.956975,40.78406,-73.961785,40.774442,2
A115875,2010-04-13 08:39:08 UTC,-73.97544,40.75222,-73.973448,40.746917,1
A115876,2010-04-12 19:58:23 UTC,-73.990811,40.734913,-73.996907,40.714592,1
A115877,2010-04-19 03:56:43 UTC,-73.991241,40.75126,-73.974223,40.74407,1
A115878,2010-04-13 19:40:17 UTC,-73.978855,40.753379,-73.983805,40.764596,1
A115879,2010-04-17 23:27:21 UTC,-73.983392,40.679188,-73.998744,40.740108,4
A115880,2010-04-19 20:13:28 UTC,-73.989838,40.756901,-73.977555,40.753721,2
A115881,2010-04-16 00:35:39 UTC,-73.987114,40.765329,-74.006119,40.743792,2
A115882,2010-04-18 23:58:08 UTC,-73.981183,40.737343,-74.009132,40.704463,1
A115883,2010-04-16 00:40:01 UTC,-73.975238,40.7542,-73.970176,40.799357,2
A115884,2010-04-22 02:52:13 UTC,-73.97499,40.751938,-73.96721,40.78998,2
A115885,2010-04-23 16:16:50 UTC,-73.970334,40.752764,-74.007241,40.704009,1
A115886,2010-04-17 20:42:48 UTC,-74.006304,40.739699,-73.955293,40.768654,4
A115887,2010-04-23 07:19:48 UTC,-73.988829,40.744587,-74.008186,40.714326,1
A115888,2010-04-15 07:26:57 UTC,-73.95827,40.71737,-74.001058,40.717825,1
A115889,2010-04-24 21:50:07 UTC,-73.994284,40.690358,-74.006294,40.7194,2
A115890,2010-04-21 19:33:13 UTC,-73.973784,40.763083,-73.990361,40.756403,1
A115891,2010-04-17 18:04:52 UTC,-74.007367,40.712904,-74.012124,40.6054,1
A115892,2010-04-14 07:50:27 UTC,-73.970862,40.761858,-73.989488,40.769718,1
A115893,2010-04-22 22:57:57 UTC,-74.005743,40.740127,-73.998409,40.724832,3
A115894,2010-04-12 06:59:59 UTC,-73.962258,40.767823,-73.978969,40.760258,1
A115895,2010-04-15 19:18:45 UTC,-73.98306,40.767502,-73.989057,40.760009,2
A115896,2010-04-18 20:36:19 UTC,-74.002035,40.747501,-73.99196,40.770772,1
A115897,2010-04-12 06:36:45 UTC,-74.003445,40.726857,-73.98657,40.75302,1
A115898,2010-04-20 12:04:00 UTC,-73.981707,40.758012,-73.974675,40.759412,1
A115899,2010-04-16 07:19:00 UTC,-73.968537,40.761783,-73.952647,40.789377,1
A115900,2010-04-16 10:37:01 UTC,-73.979481,40.739834,-73.979636,40.778002,2
A115901,2010-04-18 18:26:17 UTC,-73.989072,40.742235,-73.999235,40.723364,2
A115902,2010-04-18 01:58:12 UTC,-73.984551,40.752391,-74.001353,40.74665,1
A115903,2010-04-12 17:56:22 UTC,-73.966475,40.757961,-73.976924,40.746027,1
A115904,2010-04-20 15:45:39 UTC,-73.983224,40.726583,-73.989241,40.721809,1
A115905,2010-04-23 18:44:29 UTC,-73.98381,40.750157,-74.004441,40.74183,1
A115906,2010-04-21 20:04:55 UTC,-73.997173,40.722427,-73.960382,40.770128,1
A115907,2010-04-13 07:43:00 UTC,-73.975003,40.77745,-73.96606,40.789563,5
A115908,2010-04-22 23:29:46 UTC,-73.988027,40.745465,-73.961766,40.767901,1
A115909,2010-04-23 09:09:49 UTC,-73.972123,40.75343,-73.989508,40.752798,1
A115910,2010-04-20 10:53:59 UTC,-74.004507,40.724277,-74.00778,40.743103,1
A115911,2010-04-11 15:09:44 UTC,-73.986827,40.749148,-73.991031,40.739229,1
A115912,2010-04-13 17:09:55 UTC,-73.994031,40.751246,-73.96487,40.805891,3
A115913,2010-04-14 18:48:21 UTC,-74.006257,40.744596,-74.005458,40.744369,1
A115914,2010-04-16 07:58:50 UTC,-73.995509,40.739526,-73.975599,40.762345,1
A115915,2010-04-22 16:37:00 UTC,-73.9579,40.785098,-73.973918,40.763133,1
A115916,2010-04-17 15:15:25 UTC,-73.984928,40.752734,-74,40.730509,1
A115917,2010-04-16 17:20:31 UTC,-73.972134,40.754033,-73.961175,40.760453,1
A115918,2010-04-13 19:39:16 UTC,-73.953678,40.790778,-73.962492,40.798213,1
A115919,2010-04-13 17:52:33 UTC,-73.983369,40.734617,-73.973249,40.763013,1
A115920,2010-04-16 19:15:15 UTC,-73.976732,40.747928,-73.987193,40.729395,2
A115921,2010-04-16 16:36:37 UTC,-73.965301,40.766634,-73.975133,40.751628,1
A115922,2010-04-17 21:31:37 UTC,-73.992965,40.738965,-74.006409,40.73045,2
A115923,2010-04-15 09:41:00 UTC,-73.964358,40.681483,-73.967138,40.681778,1
A115924,2010-04-16 22:46:32 UTC,-74.004343,40.74723,-73.981838,40.745485,1
